,PH_Al,PH_Eut,PH_AlSc2Si2,EL_Sc
0,0.5082402,0.44340947,-2.7567148e-07,0.0
1,0.5083015,0.4435476,1.4536083e-05,0.001
2,0.5083628,0.44368568,2.9332936e-05,0.002
3,0.50842416,0.44382375,4.412234e-05,0.003
4,0.5084855,0.44396186,5.8926642e-05,0.004
5,0.5085468,0.44409993,7.3723495e-05,0.005
6,0.5086081,0.44423807,8.852035e-05,0.006
7,0.50866944,0.44437614,0.00010332465,0.007
8,0.50873077,0.44451421,0.000118114054,0.008
9,0.50879204,0.44465238,0.00013291836,0.009
10,0.5088533,0.44479045,0.00014772266,0.01
11,0.5089146,0.44492856,0.00016251206,0.011
12,0.508976,0.44506666,0.00017732382,0.012
13,0.50903726,0.44520476,0.00019210577,0.013
14,0.50909865,0.44534284,0.00020691007,0.014
15,0.5091599,0.44548088,0.00022170693,0.015
16,0.50922126,0.44561905,0.00023650378,0.016
17,0.5092826,0.4457571,0.00025131553,0.017
18,0.50934386,0.44589522,0.0002660975,0.018
19,0.5094052,0.44603333,0.0002809018,0.019
20,0.50946647,0.44617146,0.00029569864,0.02
21,0.5095278,0.44630948,0.0003104955,0.021
22,0.5095891,0.4464476,0.0003252998,0.022
23,0.50965047,0.44658566,0.00034009665,0.023
24,0.50971174,0.4467238,0.0003548935,0.024
25,0.5097731,0.44686192,0.00036970526,0.025
26,0.50983435,0.447,0.0003845021,0.026
27,0.5098957,0.4471381,0.00039929897,0.027
28,0.50995696,0.44727623,0.00041408837,0.028
29,0.5100183,0.4474143,0.00042889267,0.029
30,0.5100796,0.4475524,0.00044368207,0.03
31,0.5101409,0.44769043,0.00045847893,0.031
32,0.5102022,0.4478286,0.00047329068,0.032
33,0.51026356,0.44796672,0.00048808008,0.033
34,0.5103249,0.4481048,0.0005028844,0.034
35,0.51038617,0.44824287,0.00051769614,0.035
36,0.5104475,0.44838095,0.00053248554,0.036
37,0.5105088,0.44851908,0.0005472824,0.037
38,0.51057017,0.44865713,0.00056207925,0.038
39,0.51063144,0.4487953,0.0005768761,0.039
40,0.5106927,0.44893336,0.0005916655,0.04
41,0.51075405,0.4490714,0.0006064698,0.041
42,0.5108154,0.44920954,0.0006212741,0.042
43,0.51087666,0.44934767,0.0006360784,0.043
44,0.5109379,0.44948584,0.00065087527,0.044
45,0.5109994,0.44962376,0.0006656721,0.045
46,0.51106066,0.44976196,0.0006804615,0.046
47,0.51112187,0.44990006,0.0006952733,0.047
48,0.51118326,0.4500381,0.0007100627,0.048
49,0.5112446,0.45017615,0.00072485954,0.049
50,0.5113059,0.45031434,0.00073967874,0.05
51,0.5113672,0.45045248,0.00075446814,0.051
52,0.5114285,0.45059052,0.000769265,0.052
53,0.51148987,0.4507286,0.00078407675,0.053
54,0.51155114,0.45086673,0.0007988587,0.054
55,0.5116124,0.4510048,0.000813663,0.055
56,0.51167375,0.4511429,0.00082845986,0.056
57,0.5117351,0.451281,0.00084324926,0.057
58,0.51179636,0.4514191,0.000858061,0.058
59,0.5118577,0.45155722,0.00087285787,0.059
60,0.511919,0.4516953,0.0008876547,0.06
61,0.5119803,0.45183337,0.0009024441,0.061
62,0.5120416,0.45197153,0.0009172559,0.062
63,0.51210296,0.45210955,0.0009320602,0.063
64,0.51216424,0.45224762,0.00094684213,0.064
65,0.51222557,0.4523858,0.00096164644,0.065
66,0.5122869,0.45252386,0.00097643584,0.066
67,0.51234823,0.45266196,0.0009912401,0.067
68,0.5124095,0.45280004,0.001006037,0.068
69,0.51247084,0.4529382,0.0010208338,0.069
70,0.5125321,0.4530763,0.0010356382,0.07
71,0.5125935,0.45321435,0.0010504425,0.071
72,0.5126548,0.45335248,0.0010652319,0.072
73,0.51271605,0.45349056,0.0010800436,0.073
74,0.51277745,0.45362866,0.0010948256,0.074
75,0.5128387,0.45376673,0.0011096224,0.075
76,0.51290005,0.4539048,0.0011244416,0.076
77,0.5129614,0.454043,0.0011392385,0.077
78,0.5130226,0.45418108,0.0011540353,0.078
79,0.513084,0.45431912,0.0011688247,0.079
80,0.5131453,0.45445722,0.001183629,0.08
81,0.51320654,0.45459533,0.0011984259,0.081
82,0.51326793,0.4547334,0.0012132302,0.082
83,0.51332927,0.4548715,0.0012280196,0.083
84,0.51339054,0.45500955,0.0012428239,0.084
85,0.5134518,0.4551477,0.0012576282,0.085
86,0.5135132,0.45528582,0.001272425,0.086
87,0.5135745,0.4554239,0.0012872145,0.087
88,0.51363575,0.45556197,0.0013020188,0.088
89,0.51369715,0.4557001,0.0013168156,0.089
90,0.5137584,0.4558382,0.0013316125,0.09
91,0.5138198,0.45597628,0.0013464168,0.091
92,0.5138811,0.45611438,0.0013612211,0.092
93,0.51394236,0.45625252,0.0013760105,0.093
94,0.51400363,0.45639056,0.0013908073,0.094
95,0.514065,0.45652863,0.0014056116,0.095
96,0.5141263,0.45666683,0.0014204159,0.096
97,0.51418763,0.45680487,0.0014352053,0.097
98,0.51424885,0.45694295,0.0014500022,0.098
99,0.51431024,0.4570811,0.0014647916,0.099
100,0.5143715,0.45721915,0.0014796034,0.1
101,0.5144329,0.4573573,0.0014944002,0.101
102,0.5144942,0.45749533,0.001509197,0.102
103,0.51455545,0.4576335,0.0015239939,0.103
104,0.51461685,0.45777157,0.0015387982,0.104
105,0.5146781,0.45790964,0.0015535876,0.105
106,0.5147394,0.45804772,0.0015683994,0.106
107,0.51480067,0.45818585,0.0015831962,0.107
108,0.51486206,0.45832393,0.0015980005,0.108
109,0.51492333,0.4584621,0.0016127974,0.109
110,0.51498467,0.45860016,0.0016275942,0.11
111,0.515046,0.45873827,0.0016423836,0.111
112,0.5151073,0.4588763,0.0016571954,0.112
113,0.51516867,0.45901442,0.0016719848,0.113
114,0.51522994,0.45915258,0.0016867891,0.114
115,0.5152912,0.45929065,0.001701586,0.115
116,0.51535255,0.45942873,0.0017163828,0.116
117,0.5154139,0.4595668,0.0017311797,0.117
118,0.51547515,0.4597049,0.0017459765,0.118
119,0.5155365,0.45984304,0.0017607883,0.119
120,0.5155978,0.45998108,0.0017755851,0.12
121,0.51565915,0.4601192,0.001790382,0.121
122,0.5157204,0.4602573,0.0018051788,0.122
123,0.51578176,0.4603954,0.0018199757,0.123
124,0.51584303,0.4605335,0.0018347651,0.124
125,0.51590437,0.4606716,0.0018495619,0.125
126,0.5159657,0.46080974,0.0018643737,0.126
127,0.516027,0.46094775,0.0018791705,0.127
128,0.51608837,0.46108586,0.0018939748,0.128
129,0.51614964,0.46122393,0.0019087568,0.129
130,0.516211,0.4613621,0.0019235611,0.13
131,0.51627225,0.46150014,0.0019383654,0.131
132,0.5163336,0.46163827,0.0019531623,0.132
133,0.51639485,0.46177644,0.0019679517,0.133
134,0.51645625,0.46191445,0.001982756,0.134
135,0.5165175,0.46205258,0.0019975603,0.135
136,0.5165788,0.46219063,0.0020123646,0.136
137,0.5166402,0.46232876,0.002027154,0.137
138,0.51670146,0.46246687,0.0020419583,0.138
139,0.51676273,0.46260494,0.0020567551,0.139
140,0.51682407,0.46274304,0.002071552,0.14
141,0.5168854,0.46288115,0.0020863488,0.141
142,0.5169467,0.46301925,0.0021011457,0.142
143,0.51700807,0.46315733,0.0021159574,0.143
144,0.51706934,0.46329543,0.0021307394,0.144
145,0.5171306,0.4634335,0.0021455511,0.145
146,0.5171919,0.46357167,0.002160348,0.146
147,0.5172533,0.4637097,0.0021751449,0.147
148,0.51731455,0.46384785,0.0021899417,0.148
149,0.5173758,0.4639859,0.0022047386,0.149
150,0.5174372,0.464124,0.0022195354,0.15
151,0.5174985,0.4642621,0.0022343323,0.151
152,0.5175599,0.46440017,0.0022491366,0.152
153,0.51762116,0.46453834,0.002263926,0.153
154,0.51768243,0.46467644,0.0022787303,0.154
155,0.51774377,0.4648145,0.0022935271,0.155
156,0.5178051,0.4649526,0.0023083314,0.156
157,0.5178664,0.4650907,0.0023231283,0.157
158,0.51792777,0.46522877,0.0023379251,0.158
159,0.51798904,0.46536693,0.002352722,0.159
160,0.5180503,0.465505,0.0023675337,0.16
161,0.5181116,0.46564308,0.0023823231,0.161
162,0.518173,0.46578118,0.0023971125,0.162
163,0.51823425,0.46591926,0.0024119243,0.163
164,0.5182956,0.4660574,0.0024267286,0.164
165,0.5183569,0.4661954,0.0024415255,0.165
166,0.5184182,0.46633357,0.0024563149,0.166
167,0.5184795,0.46647167,0.0024711266,0.167
168,0.51854086,0.46660978,0.0024859235,0.168
169,0.5186022,0.46674782,0.0025007203,0.169
170,0.51866347,0.46688592,0.0025155097,0.17
171,0.5187248,0.46702403,0.0025303066,0.171
172,0.5187861,0.4671622,0.0025451109,0.172
173,0.5188474,0.46730024,0.0025599077,0.173
174,0.51890874,0.46743834,0.0025747046,0.174
175,0.51897,0.46757644,0.002589509,0.175
176,0.51903135,0.46771455,0.0026043132,0.176
177,0.5190926,0.46785265,0.00261911,0.177
178,0.519154,0.4679907,0.002633907,0.178
179,0.5192153,0.4681288,0.0026486963,0.179
180,0.5192766,0.46826693,0.002663508,0.18
181,0.5193379,0.46840504,0.0026782975,0.181
182,0.5193992,0.4685431,0.0026931092,0.182
183,0.51946056,0.46868128,0.0027078912,0.183
184,0.51952183,0.46881926,0.002722688,0.184
185,0.51958317,0.46895742,0.0027374998,0.185
186,0.5196445,0.46909547,0.0027522966,0.186
187,0.5197058,0.46923357,0.0027670935,0.187
188,0.5197671,0.46937174,0.0027818903,0.188
189,0.51982844,0.46950978,0.0027966872,0.189
190,0.5198897,0.46964788,0.0028114915,0.19
191,0.51995105,0.46978596,0.0028262958,0.191
192,0.5200124,0.4699241,0.0028410926,0.192
193,0.52007365,0.4700622,0.0028558895,0.193
194,0.52013505,0.47020024,0.0028706864,0.194
195,0.52019626,0.4703384,0.0028854832,0.195
196,0.5202576,0.47047648,0.00290028,0.196
197,0.520319,0.47061455,0.0029150918,0.197
198,0.52038026,0.47075266,0.0029298812,0.198
199,0.52044153,0.4708908,0.0029446706,0.199
200,0.52050287,0.47102883,0.0029594675,0.2
201,0.52056414,0.47116703,0.0029742718,0.201
202,0.52062553,0.47130504,0.002989076,0.202
203,0.5206868,0.47144318,0.003003873,0.203
204,0.52074814,0.47158122,0.0030186698,0.204
205,0.5208094,0.47171932,0.0030334666,0.205
206,0.52087075,0.47185743,0.0030482784,0.206
207,0.5209321,0.47199553,0.0030630603,0.207
208,0.52099335,0.47213367,0.003077872,0.208
209,0.5210547,0.4722717,0.0030926615,0.209
210,0.521116,0.47240984,0.0031074658,0.21
211,0.5213847,0.47224528,0.0029682592,0.211
212,0.52151024,0.47212827,0.0029323995,0.212
213,0.52156514,0.47205806,0.0029479414,0.213
214,0.52162004,0.47198796,0.0029634908,0.214
215,0.52167493,0.47191775,0.0029790327,0.215
216,0.5217297,0.47184762,0.0029945895,0.216
217,0.52178466,0.4717775,0.0030101314,0.217
218,0.5218395,0.47170734,0.0030256733,0.218
219,0.52189445,0.4716372,0.0030412152,0.219
220,0.5219493,0.47156706,0.003056772,0.22
221,0.5220041,0.47149688,0.003072314,0.221
222,0.522059,0.47142678,0.0030878559,0.222
223,0.52211386,0.47135657,0.0031033978,0.223
224,0.52216876,0.47128648,0.0031189546,0.224
225,0.52222365,0.47121632,0.0031344965,0.225
226,0.52227855,0.4711461,0.0031500533,0.226
227,0.5223334,0.471076,0.0031655952,0.227
228,0.52238834,0.47100583,0.0031811371,0.228
229,0.5224431,0.47093573,0.003196679,0.229
230,0.522498,0.4708656,0.0032122359,0.23
231,0.5225529,0.47079545,0.0032277778,0.231
232,0.5226078,0.47072527,0.0032433271,0.232
233,0.52266264,0.4706551,0.0032588616,0.233
234,0.5227175,0.470585,0.003274411,0.234
235,0.5227724,0.47051483,0.0032899678,0.235
236,0.52282727,0.47044468,0.0033055097,0.236
237,0.5228821,0.47037455,0.0033210516,0.237
238,0.522937,0.4703044,0.003336601,0.238
239,0.5229919,0.47023427,0.0033521429,0.239
240,0.52304673,0.47016412,0.0033676922,0.24
241,0.5231017,0.47009397,0.0033832416,0.241
242,0.5231565,0.4700238,0.0033987835,0.242
243,0.52321136,0.46995372,0.0034143329,0.243
244,0.52326626,0.4698835,0.0034298822,0.244
245,0.52332115,0.46981338,0.0034454241,0.245
246,0.523376,0.46974322,0.003460966,0.246
247,0.5234309,0.46967304,0.0034765154,0.247
248,0.5234858,0.46960294,0.0034920648,0.248
249,0.5235407,0.46953276,0.0035076141,0.249
250,0.5235955,0.46946263,0.003523156,0.25
251,0.5236504,0.46939254,0.0035387054,0.251
252,0.52370524,0.46932232,0.0035542473,0.252
253,0.52376014,0.4692522,0.0035697967,0.253
254,0.52381504,0.46918204,0.003585346,0.254
255,0.5238699,0.46911192,0.003600888,0.255
256,0.52392477,0.46904176,0.0036164373,0.256
257,0.5239796,0.46897164,0.0036319867,0.257
258,0.5240345,0.4689015,0.0036475286,0.258
259,0.5240894,0.4688313,0.0036630705,0.259
260,0.52414423,0.46876115,0.0036786199,0.26
261,0.5241991,0.46869105,0.0036941692,0.261
262,0.52425396,0.4686209,0.0037097111,0.262
263,0.52430886,0.46855077,0.003725268,0.263
264,0.52436376,0.46848065,0.0037408099,0.264
265,0.52441865,0.46841046,0.0037563518,0.265
266,0.5244735,0.46834034,0.0037718937,0.266
267,0.5245284,0.46827018,0.0037874505,0.267
268,0.5245832,0.46820003,0.0038029924,0.268
269,0.5246381,0.46812987,0.0038185343,0.269
270,0.524693,0.46805972,0.0038340911,0.27
271,0.52474785,0.46798956,0.003849633,0.271
272,0.52480274,0.46791947,0.003865175,0.272
273,0.52485764,0.46784925,0.0038807169,0.273
274,0.5249125,0.4677791,0.0038962588,0.274
275,0.5249674,0.46770898,0.0039118156,0.275
276,0.52502227,0.4676388,0.0039273575,0.276
277,0.5250771,0.4675687,0.003942907,0.277
278,0.525132,0.46749854,0.003958449,0.278
279,0.5251869,0.46742842,0.003973998,0.279
280,0.52524173,0.46735826,0.0039895475,0.28
281,0.52529657,0.46728814,0.004005082,0.281
282,0.5253515,0.46721798,0.0040206388,0.282
283,0.52540636,0.46714783,0.0040361807,0.283
284,0.5254612,0.46707767,0.00405173,0.284
285,0.5255161,0.46700752,0.0040672794,0.285
286,0.525571,0.46693736,0.0040828213,0.286
287,0.5256259,0.46686724,0.004098378,0.287
288,0.5256807,0.4667971,0.00411392,0.288
289,0.5257356,0.46672696,0.004129462,0.289
290,0.5257905,0.46665677,0.0041450113,0.29
291,0.52584535,0.4665866,0.0041605607,0.291
292,0.52590024,0.4665165,0.0041761026,0.292
293,0.5259551,0.46644634,0.004191652,0.293
294,0.52601,0.4663762,0.004207194,0.294
295,0.5260649,0.46630603,0.004222743,0.295
296,0.52611977,0.4662359,0.004238285,0.296
297,0.5261746,0.46616578,0.004253842,0.297
298,0.5262295,0.46609563,0.004269384,0.298
299,0.52628434,0.46602547,0.0042849258,0.299
300,0.52633923,0.46595532,0.004300475,0.3
301,0.52639407,0.46588516,0.0043160245,0.301
302,0.52644897,0.465815,0.0043315664,0.302
303,0.52650386,0.4657449,0.0043471083,0.303
304,0.52655876,0.46567473,0.004362665,0.304
305,0.5266136,0.46560457,0.004378207,0.305
306,0.5266685,0.46553445,0.004393749,0.306
307,0.5267234,0.4654643,0.004409291,0.307
308,0.5267782,0.46539417,0.0044248477,0.308
309,0.52683306,0.465324,0.0044403896,0.309
310,0.526888,0.46525383,0.004455939,0.31
311,0.52694285,0.46518373,0.0044714883,0.311
312,0.52699775,0.46511352,0.00448703,0.312
313,0.52705264,0.4650434,0.004502572,0.313
314,0.5271075,0.46497327,0.004518114,0.314
315,0.5271624,0.46490312,0.004533671,0.315
316,0.52721727,0.46483296,0.0045492128,0.316
317,0.5272721,0.46476284,0.0045647547,0.317
318,0.52732694,0.46469265,0.004580304,0.318
319,0.52738184,0.46462256,0.0045958534,0.319
320,0.52743673,0.4645524,0.0046113953,0.32
321,0.52749157,0.46448225,0.0046269447,0.321
322,0.52754647,0.4644121,0.004642494,0.322
323,0.52760136,0.46434194,0.004658036,0.323
324,0.52765626,0.46427178,0.0046735927,0.324
325,0.5277111,0.46420166,0.0046891347,0.325
326,0.5277659,0.46413153,0.0047046766,0.326
327,0.5278208,0.46406138,0.0047202185,0.327
328,0.5278757,0.46399122,0.004735768,0.328
329,0.5279306,0.46392107,0.004751317,0.329
330,0.52798545,0.46385092,0.0047668666,0.33
331,0.52804035,0.46378076,0.0047824085,0.331
332,0.52809525,0.46371064,0.004797958,0.332
333,0.5281501,0.46364048,0.0048134997,0.333
334,0.528205,0.46357036,0.0048290566,0.334
335,0.5282599,0.4635002,0.0048445985,0.335
336,0.5283147,0.46343005,0.0048601404,0.336
337,0.5283696,0.4633599,0.0048756897,0.337
338,0.52842444,0.46328977,0.0048912317,0.338
339,0.52847934,0.46321958,0.004906781,0.339
340,0.5285342,0.46314946,0.004922323,0.34
341,0.5285891,0.4630793,0.0049378797,0.341
342,0.52864397,0.46300918,0.0049534217,0.342
343,0.5286988,0.46293902,0.0049689636,0.343
344,0.5287537,0.46286887,0.0049845204,0.344
345,0.5288086,0.4627987,0.0050000623,0.345
346,0.5288635,0.46272856,0.005015604,0.346
347,0.5289183,0.4626584,0.005031146,0.347
348,0.5289732,0.4625883,0.005046703,0.348
349,0.52902806,0.46251816,0.005062245,0.349
350,0.529083,0.462448,0.0050777867,0.35
351,0.52913785,0.46237785,0.005093336,0.351
352,0.5291927,0.4623077,0.0051088706,0.352
353,0.5292476,0.4622376,0.0051244274,0.353
354,0.5293025,0.46216744,0.0051399693,0.354
355,0.5293573,0.4620973,0.005155511,0.355
356,0.5294122,0.46202713,0.005171068,0.356
357,0.5294671,0.46195698,0.00518661,0.357
358,0.52952194,0.46188682,0.005202152,0.358
359,0.52957684,0.46181667,0.0052177086,0.359
360,0.5296317,0.46174657,0.0052332506,0.36
361,0.52968657,0.4616764,0.0052488,0.361
362,0.52974147,0.4616062,0.0052643493,0.362
363,0.52979636,0.4615361,0.005279891,0.363
364,0.5298512,0.46146595,0.005295433,0.364
365,0.52990603,0.4613958,0.0053109825,0.365
366,0.52996093,0.46132568,0.0053265244,0.366
367,0.5300158,0.4612555,0.0053420886,0.367
368,0.53007066,0.46118534,0.0053576306,0.368
369,0.53012556,0.4611152,0.0053731725,0.369
370,0.53018045,0.4610451,0.0053887144,0.37
371,0.5302353,0.46097493,0.0054042637,0.371
372,0.5302902,0.46090478,0.005419813,0.372
